1572.857,3021.595,1612.733,3.000,5,96,50.000,22.872,0.000
1572.857,3021.595,1750.468,2.600,5,96,50.000,22.872,0.000
812.465,1569.937,942.682,2.500,5,98,50.000,22.872,0.000
812.465,1569.937,878.224,2.200,6,98,50.000,22.872,0.000
812.465,1569.937,814.864,1.700,6,96,50.000,22.872,0.000
204.151,408.612,538.577,0.900,6,98,50.000,22.872,0.000
204.151,408.612,429.904,1.500,6,98,50.000,22.872,0.000
204.151,408.612,522.204,1.400,6,98,50.000,22.872,0.000
204.151,408.612,686.046,1.300,6,98,50.000,22.872,0.000
204.151,408.612,686.401,1.200,6,94,50.000,22.872,0.000
204.151,408.612,709.948,1.200,6,97,50.000,22.872,0.000
204.151,408.612,956.639,1.200,6,98,50.000,22.872,0.000
812.465,1569.937,2360.098,1.200,5,95,50.000,22.872,0.000
1624.930,3139.875,2067.986,1.100,4,94,50.000,22.872,1.753
968.684,1924.778,1891.777,1.300,4,94,50.000,22.872,66.344
1176.976,2397.898,1667.784,2.200,5,89,50.000,22.872,223.032
1176.976,2397.898,1698.795,3.000,6,82,50.000,22.872,277.566
1729.076,3376.435,1627.551,3.700,6,81,50.000,22.872,140.764
1624.930,3139.875,1790.186,4.000,5,81,50.000,22.872,16.122
968.684,1924.778,1776.859,4.200,5,81,50.000,22.872,0.000
1176.976,2397.898,1396.677,4.300,6,69,50.000,22.872,0.000
1176.976,2397.898,1306.059,4.100,6,71,50.000,22.872,0.000
1624.930,3139.875,1105.929,3.600,5,69,50.000,22.872,0.000
1572.857,3021.595,1483.087,3.200,6,66,50.000,22.872,0.000
1572.857,3021.595,1865.455,2.900,5,66,50.000,22.872,0.000
1572.857,3021.595,1889.971,2.500,5,67,50.000,22.872,0.000
812.465,1569.937,1475.484,2.200,5,70,50.000,22.872,0.000
812.465,1569.937,1112.195,1.700,6,81,50.000,22.872,0.000
812.465,1569.937,677.221,1.400,6,81,50.000,22.872,0.000
204.151,408.612,561.204,0.700,6,85,50.000,22.872,0.000
204.151,408.612,431.238,0.600,6,85,50.000,22.872,0.000
204.151,408.612,525.159,0.100,6,85,50.000,22.872,0.000
204.151,408.612,692.080,-0.400,6,85,50.000,22.872,0.000
204.151,408.612,693.145,-0.700,6,85,50.000,22.872,0.000
204.151,408.612,717.845,-1.000,6,85,50.000,22.872,0.000
204.151,408.612,961.333,-1.300,6,85,50.000,22.872,0.000
812.465,1569.937,2371.466,-1.500,5,85,50.000,22.872,0.000
1624.930,3139.875,2078.386,-1.700,4,85,50.000,22.872,144.092
968.684,1924.778,1901.689,-1.600,4,85,50.000,22.872,827.327
1176.976,2397.898,1676.312,-0.600,5,81,50.000,22.872,1651.648
1176.976,2397.898,1706.551,0.500,6,60,50.000,22.872,2052.917
1729.076,3376.435,1634.717,1.300,6,56,50.000,22.872,1415.161
1624.930,3139.875,1796.383,2.100,5,57,50.000,22.872,418.966
968.684,1924.778,1782.692,2.400,5,63,50.000,22.872,17.748
1176.976,2397.898,1401.883,2.300,6,62,50.000,22.872,0.000
1176.976,2397.898,1311.698,1.800,6,62,50.000,22.872,0.000
1624.930,3139.875,1111.448,1.000,5,64,50.000,22.872,0.000
1572.857,3021.595,1489.941,0.700,6,62,50.000,22.872,0.000
1572.857,3021.595,1873.573,0.500,5,64,50.000,22.872,0.000
1572.857,3021.595,1897.841,0.200,5,67,50.000,22.872,0.000
812.465,1569.937,1481.478,0.000,5,68,50.000,22.872,0.000
812.465,1569.937,1116.447,-0.300,6,70,50.000,22.872,0.000
812.465,1569.937,680.011,-0.500,6,68,50.000,22.872,0.000
204.151,408.612,563.202,-0.800,6,67,50.000,22.872,0.000
204.151,408.612,433.313,-0.800,6,67,50.000,22.872,0.000
204.151,408.612,527.204,-0.800,6,70,50.000,22.872,0.000
204.151,408.612,693.500,-0.800,6,71,50.000,22.872,0.000
204.151,408.612,693.500,-0.800,6,67,50.000,22.872,0.000
204.151,408.612,717.127,-0.800,6,71,50.000,22.872,0.000
204.151,408.612,960.394,-0.800,6,72,50.000,22.872,0.000
812.465,1569.937,2368.098,-0.700,5,73,50.000,22.872,0.000
1624.930,3139.875,2074.672,-0.700,4,71,50.000,22.872,2.093
968.684,1924.778,1896.220,0.000,4,71,50.000,22.872,69.745
1176.976,2397.898,1670.220,1.400,5,67,50.000,22.872,235.737
1176.976,2397.898,1699.726,2.700,6,66,50.000,22.872,297.355
1729.076,3376.435,1624.863,4.600,6,60,50.000,22.872,157.038
1624.930,3139.875,1785.619,5.400,5,61,50.000,22.872,19.454
968.684,1924.778,1775.239,4.700,5,59,50.000,22.872,0.000
1176.976,2397.898,1396.157,4.500,6,61,50.000,22.872,0.000
1176.976,2397.898,1306.059,4.100,6,61,50.000,22.872,0.000
1624.930,3139.875,1106.566,3.300,5,65,50.000,22.872,0.000
1572.857,3021.595,1483.635,3.000,6,69,50.000,22.872,0.000
1572.857,3021.595,1866.131,2.700,5,75,50.000,22.872,0.000
1572.857,3021.595,1890.313,2.400,5,74,50.000,22.872,0.000
812.465,1569.937,1476.029,2.000,5,73,50.000,22.872,0.000
812.465,1569.937,1112.195,1.700,6,74,50.000,22.872,0.000
812.465,1569.937,677.221,1.400,6,74,50.000,22.872,0.000
204.151,408.612,560.671,1.100,6,75,50.000,22.872,0.000
204.151,408.612,431.386,0.500,6,73,50.000,22.872,0.000
204.151,408.612,525.613,-0.100,6,75,50.000,22.872,0.000
204.151,408.612,693.500,-0.800,6,76,50.000,22.872,0.000
204.151,408.612,694.564,-1.100,6,75,50.000,22.872,0.000
204.151,408.612,719.281,-1.400,6,82,50.000,22.872,0.000
204.151,408.612,962.272,-1.800,6,84,50.000,22.872,0.000
812.465,1569.937,2373.572,-2.000,5,86,50.000,22.872,0.000
1624.930,3139.875,2080.243,-2.200,4,88,50.000,22.872,2.093
968.684,1924.778,1903.740,-2.200,4,84,50.000,22.872,71.837
1176.976,2397.898,1678.749,-1.400,5,80,50.000,22.872,242.914
1176.976,2397.898,1709.963,-0.600,6,75,50.000,22.872,308.376
1729.076,3376.435,1638.599,0.000,6,74,50.000,22.872,165.978
1624.930,3139.875,1801.928,0.400,5,74,50.000,22.872,21.700
968.684,1924.778,1788.524,0.600,5,76,50.000,22.872,0.000
1176.976,2397.898,1406.307,0.600,6,72,50.000,22.872,0.000
1176.976,2397.898,1315.620,0.200,6,72,50.000,22.872,0.000
1624.930,3139.875,1114.207,-0.300,5,73,50.000,22.872,0.000
1572.857,3021.595,1494.328,-0.900,6,81,50.000,22.872,0.000
1572.857,3021.595,1879.662,-1.300,5,85,50.000,22.872,0.000
1572.857,3021.595,1905.027,-1.900,5,85,50.000,22.872,0.000
812.465,1569.937,1488.016,-2.400,5,85,50.000,22.872,0.000
812.465,1569.937,1121.976,-2.900,6,89,50.000,22.872,0.000
812.465,1569.937,684.269,-3.400,6,94,50.000,22.872,0.000
204.151,408.612,567.333,-3.900,6,95,50.000,22.872,0.000
204.151,408.612,438.351,-4.200,6,98,50.000,22.872,0.000
204.151,408.612,535.841,-4.600,6,98,50.000,22.872,0.000
204.151,408.612,708.052,-4.900,6,98,50.000,22.872,0.000
204.151,408.612,708.762,-5.100,6,98,50.000,22.872,0.000
204.151,408.612,733.282,-5.300,6,90,50.000,22.872,0.000
204.151,408.612,969.220,-5.500,6,87,50.000,22.872,0.000
812.465,1569.937,2388.730,-5.600,5,90,50.000,22.872,0.000
1624.930,3139.875,2093.244,-5.700,4,92,50.000,22.872,2.849
968.684,1924.778,1914.677,-5.400,4,95,50.000,22.872,91.042
1176.976,2397.898,1685.145,-3.500,5,80,50.000,22.872,294.325
1176.976,2397.898,1713.375,-1.700,6,76,50.000,22.872,374.152
1729.076,3376.435,1639.495,-0.300,6,68,50.000,22.872,210.961
1624.930,3139.875,1800.949,0.700,5,62,50.000,22.872,31.013
968.684,1924.778,1785.932,1.400,5,58,50.000,22.872,0.000
1176.976,2397.898,1404.225,1.400,6,57,50.000,22.872,0.000
1176.976,2397.898,1314.640,0.600,6,66,50.000,22.872,0.000
1624.930,3139.875,1114.844,-0.600,5,71,50.000,22.872,0.000
1572.857,3021.595,1494.328,-0.900,6,71,50.000,22.872,0.000
1572.857,3021.595,1878.986,-1.100,5,76,50.000,22.872,0.000
1572.857,3021.595,1902.974,-1.300,5,77,50.000,22.872,0.000
812.465,1569.937,1485.564,-1.500,5,83,50.000,22.872,0.000
812.465,1569.937,1119.637,-1.800,6,87,50.000,22.872,0.000
812.465,1569.937,682.213,-2.000,6,89,50.000,22.872,0.000
204.151,408.612,565.068,-2.200,6,89,50.000,22.872,0.000
204.151,408.612,436.471,-2.700,6,96,50.000,22.872,0.000
204.151,408.612,435.452,-2.500,6,95,50.000,22.872,0.000
204.151,408.612,486.598,-2.700,6,98,50.000,22.872,0.000
204.151,408.612,723.298,-2.700,6,96,50.000,22.872,0.000
204.151,408.612,724.016,-2.900,6,96,50.000,22.872,0.000
204.151,408.612,439.515,-2.800,6,98,50.000,22.872,0.000
812.465,1569.937,738.033,-2.900,5,98,50.000,22.872,0.000
1572.857,3021.595,1175.253,-2.900,3,96,50.000,22.872,9.706
812.465,1569.937,1859.750,-2.800,2,97,50.000,22.872,181.459
812.465,1569.937,1836.058,-2.600,2,98,50.000,22.872,506.936
812.465,1569.937,1674.557,-2.400,2,96,50.000,22.872,638.724
1572.857,3021.595,1788.746,-2.200,2,96,50.000,22.872,396.648
1572.857,3021.595,1811.410,-2.100,3,96,50.000,22.872,76.626
812.465,1569.937,1440.830,-0.500,2,89,50.000,22.872,0.845
812.465,1569.937,1167.955,0.400,2,80,50.000,22.872,0.000
812.465,1569.937,946.216,0.600,2,81,50.000,22.872,0.000
1572.857,3021.595,1168.618,0.100,3,86,50.000,22.872,0.000
1572.857,3021.595,1485.477,-0.200,5,85,50.000,22.872,0.000
1572.857,3021.595,2035.537,-0.400,5,87,50.000,22.872,0.000
1572.857,3021.595,1623.381,-0.600,5,88,50.000,22.872,0.000
812.465,1569.937,948.820,-0.800,5,93,50.000,22.872,0.000
812.465,1569.937,927.332,-1.000,6,91,50.000,22.872,0.000
812.465,1569.937,777.419,-1.300,6,83,50.000,22.872,0.000
204.151,408.612,541.729,-1.500,6,78,50.000,22.872,0.000
204.151,408.612,438.149,-1.800,6,76,50.000,22.872,0.000
204.151,408.612,435.427,-2.000,6,78,50.000,22.872,0.000
204.151,408.612,457.821,-2.300,6,79,50.000,22.872,0.000
204.151,408.612,722.221,-2.400,6,81,50.000,22.872,0.000
204.151,408.612,722.580,-2.500,6,83,50.000,22.872,0.000
204.151,408.612,458.344,-2.600,6,90,50.000,22.872,0.000
812.465,1569.937,560.972,-2.700,5,92,50.000,22.872,0.870
1572.857,3021.595,974.533,-2.800,3,91,50.000,22.872,316.030
812.465,1569.937,1491.484,-2.400,2,84,50.000,22.872,1283.780
812.465,1569.937,1944.973,-0.800,2,79,50.000,22.872,2400.620
812.465,1569.937,2122.277,1.000,2,71,50.000,22.872,3068.403
1572.857,3021.595,2232.015,2.300,2,65,50.000,22.872,2481.048
1572.857,3021.595,1930.991,3.200,3,61,50.000,22.872,850.936
812.465,1569.937,1656.050,3.700,2,58,50.000,22.872,100.823
812.465,1569.937,1317.392,3.600,2,59,50.000,22.872,0.000
812.465,1569.937,1162.204,3.000,2,63,50.000,22.872,0.000
1572.857,3021.595,730.478,2.000,3,64,50.000,22.872,0.000
1572.857,3021.595,1255.563,1.300,5,64,50.000,22.872,0.000
1572.857,3021.595,1619.536,0.700,5,65,50.000,22.872,0.000
1572.857,3021.595,1758.754,0.000,5,66,50.000,22.872,0.000
812.465,1569.937,948.634,-0.700,5,70,50.000,22.872,0.000
812.465,1569.937,884.382,-1.300,6,72,50.000,22.872,0.000
812.465,1569.937,821.017,-2.000,6,74,50.000,22.872,0.000
204.151,408.612,543.304,-2.700,6,75,50.000,22.872,0.000
204.151,408.612,437.314,-3.500,6,77,50.000,22.872,0.000
204.151,408.612,535.386,-4.400,6,82,50.000,22.872,0.000
204.151,408.612,710.891,-5.700,6,95,50.000,22.872,0.000
204.151,408.612,711.601,-5.900,6,97,50.000,22.872,0.000
204.151,408.612,737.230,-6.400,6,92,50.000,22.872,0.000
204.151,408.612,971.849,-6.900,6,98,50.000,22.872,0.000
812.465,1569.937,2395.887,-7.300,5,98,50.000,22.872,11.261
1624.930,3139.875,2100.673,-7.700,4,98,50.000,22.872,712.010
968.684,1924.778,1922.880,-7.800,4,98,50.000,22.872,1924.362
1176.976,2397.898,1698.243,-7.800,5,98,50.000,22.872,3425.595
1176.976,2397.898,1732.299,-7.800,6,97,50.000,22.872,4570.694
1729.076,3376.435,1660.994,-7.500,6,96,50.000,22.872,4077.815
1624.930,3139.875,1827.369,-7.400,5,91,50.000,22.872,1425.498
968.684,1924.778,1814.122,-7.300,5,92,50.000,22.872,347.234
1176.976,2397.898,1426.868,-7.300,6,92,50.000,22.872,0.378
1176.976,2397.898,1334.008,-7.300,6,86,50.000,22.872,0.000
1624.930,3139.875,1129.915,-7.700,5,93,50.000,22.872,0.000
1572.857,3021.595,1513.794,-8.000,6,93,50.000,22.872,0.000
1572.857,3021.595,1903.003,-8.200,5,90,50.000,22.872,0.000
1572.857,3021.595,1927.611,-8.500,5,90,50.000,22.872,0.000
812.465,1569.937,1505.453,-8.800,5,93,50.000,22.872,0.000
812.465,1569.937,1135.159,-9.100,6,92,50.000,22.872,0.000
812.465,1569.937,692.931,-9.300,6,92,50.000,22.872,0.000
204.151,408.612,574.927,-9.600,6,95,50.000,22.872,0.000
204.151,408.612,446.057,-9.400,6,97,50.000,22.872,0.000
204.151,408.612,546.069,-9.100,6,97,50.000,22.872,0.000
204.151,408.612,722.249,-8.900,6,94,50.000,22.872,0.000
204.151,408.612,721.539,-8.700,6,94,50.000,22.872,0.000
204.151,408.612,744.769,-8.500,6,95,50.000,22.872,0.000
204.151,408.612,974.478,-8.300,6,94,50.000,22.872,0.000
812.465,1569.937,2399.677,-8.200,5,94,50.000,22.872,0.000
1624.930,3139.875,2101.787,-8.000,4,97,50.000,22.872,119.159
968.684,1924.778,1922.197,-7.600,4,95,50.000,22.872,767.552
1176.976,2397.898,1691.846,-5.700,5,86,50.000,22.872,1592.343
1176.976,2397.898,1722.372,-4.600,6,84,50.000,22.872,2008.271
1729.076,3376.435,1647.855,-3.100,6,78,50.000,22.872,1576.092
1624.930,3139.875,1808.777,-1.700,5,73,50.000,22.872,494.485
968.684,1924.778,1792.737,-0.700,5,69,50.000,22.872,34.732
1176.976,2397.898,1409.691,-0.700,6,65,50.000,22.872,0.000
1176.976,2397.898,1319.543,-1.400,6,66,50.000,22.872,0.000
1624.930,3139.875,1118.877,-2.500,5,71,50.000,22.872,0.000
1572.857,3021.595,1498.989,-2.600,6,69,50.000,22.872,0.000
1572.857,3021.595,1884.736,-2.800,5,72,50.000,22.872,0.000
1572.857,3021.595,1908.449,-2.900,5,73,50.000,22.872,0.000
812.465,1569.937,1489.924,-3.100,5,72,50.000,22.872,0.000
812.465,1569.937,1122.614,-3.200,6,79,50.000,22.872,0.000
812.465,1569.937,684.269,-3.400,6,77,50.000,22.872,0.000
204.151,408.612,566.800,-3.500,6,75,50.000,22.872,0.000
204.151,408.612,438.055,-4.000,6,77,50.000,22.872,0.000
204.151,408.612,535.614,-4.500,6,75,50.000,22.872,0.000
204.151,408.612,708.052,-4.900,6,81,50.000,22.872,0.000
204.151,408.612,709.117,-5.200,6,81,50.000,22.872,0.000
204.151,408.612,733.641,-5.400,6,81,50.000,22.872,0.000
204.151,408.612,969.596,-5.700,6,78,50.000,22.872,0.000
812.465,1569.937,2389.993,-5.900,5,78,50.000,22.872,0.000
1624.930,3139.875,2094.730,-6.100,4,80,50.000,22.872,2.471
968.684,1924.778,1916.728,-6.000,4,79,50.000,22.872,87.303
1176.976,2397.898,1690.019,-5.100,5,72,50.000,22.872,297.366
1176.976,2397.898,1721.441,-4.300,6,73,50.000,22.872,393.792
1729.076,3376.435,1648.453,-3.300,6,68,50.000,22.872,242.528
1624.930,3139.875,1812.039,-2.700,5,63,50.000,22.872,42.419
968.684,1924.778,1796.949,-2.000,5,59,50.000,22.872,0.378
1176.976,2397.898,1412.293,-1.700,6,58,50.000,22.872,0.000
1176.976,2397.898,1320.524,-1.800,6,59,50.000,22.872,0.000
1624.930,3139.875,1119.089,-2.600,5,60,50.000,22.872,0.000
1572.857,3021.595,1500.360,-3.100,6,62,50.000,22.872,0.000
1572.857,3021.595,1887.442,-3.600,5,61,50.000,22.872,0.000
1572.857,3021.595,1912.555,-4.100,5,66,50.000,22.872,0.000
812.465,1569.937,1494.010,-4.600,5,66,50.000,22.872,0.000
812.465,1569.937,1126.441,-5.000,6,71,50.000,22.872,0.000
812.465,1569.937,687.352,-5.500,6,73,50.000,22.872,0.000
204.151,408.612,570.130,-6.000,6,76,50.000,22.872,0.000
204.151,408.612,441.612,-6.400,6,82,50.000,22.872,0.000
204.151,408.612,541.069,-6.900,6,83,50.000,22.872,0.000
204.151,408.612,716.570,-7.300,6,83,50.000,22.872,0.000
204.151,408.612,717.635,-7.600,6,76,50.000,22.872,0.000
204.151,408.612,742.615,-7.900,6,82,50.000,22.872,0.000
204.151,408.612,974.102,-8.100,6,77,50.000,22.872,0.000
812.465,1569.937,2400.098,-8.300,5,72,50.000,22.872,0.000
1624.930,3139.875,2103.644,-8.500,4,71,50.000,22.872,2.623
968.684,1924.778,1925.273,-8.500,4,76,50.000,22.872,90.521
1176.976,2397.898,1698.243,-7.800,5,81,50.000,22.872,308.333
1176.976,2397.898,1729.197,-6.800,6,81,50.000,22.872,411.374
1729.076,3376.435,1657.112,-6.200,6,76,50.000,22.872,259.592
1624.930,3139.875,1822.476,-5.900,5,77,50.000,22.872,47.616
968.684,1924.778,1807.642,-5.300,5,73,50.000,22.872,0.378
1176.976,2397.898,1420.882,-5.000,6,76,50.000,22.872,0.000
1176.976,2397.898,1328.614,-5.100,6,72,50.000,22.872,0.000
1624.930,3139.875,1125.882,-5.800,5,76,50.000,22.872,0.000
1572.857,3021.595,1507.762,-5.800,6,72,50.000,22.872,0.000
1572.857,3021.595,1895.223,-5.900,5,70,50.000,22.872,0.000
1572.857,3021.595,1918.715,-5.900,5,72,50.000,22.872,0.000
812.465,1569.937,1497.552,-5.900,5,76,50.000,22.872,0.000
812.465,1569.937,1128.567,-6.000,6,78,50.000,22.872,0.000
812.465,1569.937,688.086,-6.000,6,80,50.000,22.872,0.000
204.151,408.612,570.264,-6.100,6,78,50.000,22.872,0.000
204.151,408.612,440.871,-5.900,6,78,50.000,22.872,0.000
204.151,408.612,538.114,-5.600,6,75,50.000,22.872,0.000
204.151,408.612,709.826,-5.400,6,71,50.000,22.872,0.000
204.151,408.612,709.471,-5.300,6,71,50.000,22.872,0.000
204.151,408.612,732.564,-5.100,6,75,50.000,22.872,0.000
204.151,408.612,968.469,-5.100,6,82,50.000,22.872,0.000
812.465,1569.937,2385.782,-4.900,5,89,50.000,22.872,0.000
1624.930,3139.875,2089.901,-4.800,4,88,50.000,22.872,2.849
968.684,1924.778,1911.943,-4.600,4,87,50.000,22.872,93.915
1176.976,2397.898,1686.364,-3.900,5,83,50.000,22.872,320.098
1176.976,2397.898,1717.718,-3.100,6,85,50.000,22.872,430.274
1729.076,3376.435,1645.765,-2.400,6,88,50.000,22.872,278.213
1624.930,3139.875,1809.756,-2.000,5,81,50.000,22.872,53.704
968.684,1924.778,1796.301,-1.800,5,83,50.000,22.872,0.505
1176.976,2397.898,1412.553,-1.800,6,81,50.000,22.872,0.000
1176.976,2397.898,1320.769,-1.900,6,81,50.000,22.872,0.000
1624.930,3139.875,1118.240,-2.200,5,84,50.000,22.872,0.000
1572.857,3021.595,1497.892,-2.200,6,83,50.000,22.872,0.000
1572.857,3021.595,1882.707,-2.200,5,91,50.000,22.872,0.000
1572.857,3021.595,1906.738,-2.400,5,87,50.000,22.872,0.000
812.465,1569.937,1488.289,-2.500,5,93,50.000,22.872,0.000
812.465,1569.937,1122.188,-3.000,6,97,50.000,22.872,0.000
812.465,1569.937,682.800,-2.400,6,95,50.000,22.872,0.000
204.151,408.612,565.068,-2.200,6,89,50.000,22.872,0.000
204.151,408.612,436.024,-2.400,6,90,50.000,22.872,0.000
204.151,408.612,435.452,-2.500,6,88,50.000,22.872,0.000
204.151,408.612,486.206,-2.500,6,85,50.000,22.872,0.000
204.151,408.612,722.580,-2.500,6,87,50.000,22.872,0.000
204.151,408.612,723.298,-2.700,6,85,50.000,22.872,0.000
204.151,408.612,439.515,-2.800,6,95,50.000,22.872,0.000
812.465,1569.937,738.496,-3.200,5,98,50.000,22.872,0.000
1572.857,3021.595,1175.253,-2.900,3,96,50.000,22.872,160.700
812.465,1569.937,1859.416,-2.700,2,98,50.000,22.872,923.084
812.465,1569.937,1839.690,-3.700,2,99,50.000,22.872,1869.461
812.465,1569.937,1674.254,-2.300,2,98,50.000,22.872,2385.655
1572.857,3021.595,1787.456,-1.800,2,96,50.000,22.872,2104.139
1572.857,3021.595,1809.126,-1.400,3,96,50.000,22.872,714.097
812.465,1569.937,1442.954,-1.300,2,96,50.000,22.872,72.955
812.465,1569.937,1171.494,-1.200,2,93,50.000,22.872,0.000
812.465,1569.937,949.936,-1.400,2,90,50.000,22.872,0.000
1572.857,3021.595,1172.599,-1.700,3,88,50.000,22.872,0.000
1572.857,3021.595,1491.211,-2.300,5,96,50.000,22.872,0.000
1572.857,3021.595,2040.648,-1.800,5,89,50.000,22.872,0.000
1572.857,3021.595,1628.113,-2.200,5,92,50.000,22.872,0.000
812.465,1569.937,951.052,-2.000,5,88,50.000,22.872,0.000
812.465,1569.937,929.158,-2.000,6,86,50.000,22.872,0.000
812.465,1569.937,778.540,-2.000,6,94,50.000,22.872,0.000
